query_idx,bucket,input_tokens,condition,cloud,model,latency_ms,cost_usd,success
215,medium,228,round_robin,azure,mistral-7b,739.2,0.13063,True
215,medium,228,predictive,azure,mistral-7b,739.2,0.13063,True
216,short,22,static_aws,aws,mistral-7b,843.6,0.02393,True
216,short,22,static_azure,azure,mistral-7b,739.2,0.02305,True
216,short,22,round_robin,aws,mistral-7b,843.6,0.02393,True
216,short,22,predictive,azure,mistral-7b,739.2,0.02305,True
217,medium,351,static_aws,aws,mistral-7b,843.6,0.16445,True
217,medium,351,static_azure,azure,mistral-7b,739.2,0.15843,True
217,medium,351,round_robin,azure,mistral-7b,739.2,0.15843,True
217,medium,351,predictive,azure,mistral-7b,739.2,0.15843,True
218,medium,118,static_aws,aws,mistral-7b,843.6,0.10979,True
218,medium,118,static_azure,azure,mistral-7b,739.2,0.10577,True
218,medium,118,round_robin,aws,mistral-7b,843.6,0.10979,True
218,medium,118,predictive,azure,mistral-7b,739.2,0.10577,True
219,short,33,static_aws,aws,mistral-7b,843.6,0.02651,True
219,short,33,static_azure,azure,mistral-7b,739.2,0.02554,True
219,short,33,round_robin,azure,mistral-7b,739.2,0.02554,True
219,short,33,predictive,azure,mistral-7b,739.2,0.02554,True
220,short,15,static_aws,aws,mistral-7b,843.6,0.02229,True
220,short,15,static_azure,azure,mistral-7b,739.2,0.02147,True
220,short,15,round_robin,aws,mistral-7b,843.6,0.02229,True
220,short,15,predictive,azure,mistral-7b,739.2,0.02147,True
221,medium,270,static_aws,aws,mistral-7b,843.6,0.14545,True
221,medium,270,static_azure,azure,mistral-7b,739.2,0.14012,True
221,medium,270,round_robin,azure,mistral-7b,739.2,0.14012,True
221,medium,270,predictive,azure,mistral-7b,739.2,0.14012,True
222,short,15,static_aws,aws,mistral-7b,843.6,0.02229,True
222,short,15,static_azure,azure,mistral-7b,739.2,0.02147,True
222,short,15,round_robin,aws,mistral-7b,843.6,0.02229,True
222,short,15,predictive,azure,mistral-7b,739.2,0.02147,True
223,medium,154,static_aws,aws,mistral-7b,843.6,0.11824,True
223,medium,154,static_azure,azure,mistral-7b,739.2,0.1139,True
223,medium,154,round_robin,azure,mistral-7b,739.2,0.1139,True
223,medium,154,predictive,azure,mistral-7b,739.2,0.1139,True
224,short,27,static_aws,aws,mistral-7b,843.6,0.0251,True
224,short,27,static_azure,azure,mistral-7b,739.2,0.02418,True
224,short,27,round_robin,aws,mistral-7b,843.6,0.0251,True
224,short,27,predictive,azure,mistral-7b,739.2,0.02418,True
225,short,89,static_aws,aws,mistral-7b,843.6,0.03965,True
225,short,89,static_azure,azure,mistral-7b,739.2,0.03819,True
225,short,89,round_robin,azure,mistral-7b,739.2,0.03819,True
225,short,89,predictive,azure,mistral-7b,739.2,0.03819,True
226,short,13,static_aws,aws,mistral-7b,843.6,0.02182,True
226,short,13,static_azure,azure,mistral-7b,739.2,0.02102,True
226,short,13,round_robin,aws,mistral-7b,843.6,0.02182,True
226,short,13,predictive,azure,mistral-7b,739.2,0.02102,True
227,medium,260,static_aws,aws,mistral-7b,843.6,0.14311,True
227,medium,260,static_azure,azure,mistral-7b,739.2,0.13786,True
227,medium,260,round_robin,azure,mistral-7b,739.2,0.13786,True
227,medium,260,predictive,azure,mistral-7b,739.2,0.13786,True
228,short,17,static_aws,aws,mistral-7b,843.6,0.02276,True
228,short,17,static_azure,azure,mistral-7b,739.2,0.02192,True
228,short,17,round_robin,aws,mistral-7b,843.6,0.02276,True
228,short,17,predictive,azure,mistral-7b,739.2,0.02192,True
229,medium,247,static_aws,aws,mistral-7b,843.6,0.14006,True
229,medium,247,static_azure,azure,mistral-7b,739.2,0.13492,True
229,medium,247,round_robin,azure,mistral-7b,739.2,0.13492,True
229,medium,247,predictive,azure,mistral-7b,739.2,0.13492,True
230,short,99,static_aws,aws,mistral-7b,843.6,0.04199,True
230,short,99,static_azure,azure,mistral-7b,739.2,0.04045,True
230,short,99,round_robin,aws,mistral-7b,843.6,0.04199,True
230,short,99,predictive,azure,mistral-7b,739.2,0.04045,True
231,medium,175,static_aws,aws,mistral-7b,843.6,0.12317,True
231,medium,175,static_azure,azure,mistral-7b,739.2,0.11865,True
231,medium,175,round_robin,azure,mistral-7b,739.2,0.11865,True
231,medium,175,predictive,azure,mistral-7b,739.2,0.11865,True
232,short,17,static_aws,aws,mistral-7b,843.6,0.02276,True
232,short,17,static_azure,azure,mistral-7b,739.2,0.02192,True
232,short,17,round_robin,aws,mistral-7b,843.6,0.02276,True
232,short,17,predictive,azure,mistral-7b,739.2,0.02192,True
233,medium,409,static_aws,aws,mistral-7b,843.6,0.17806,True
233,medium,409,static_azure,azure,mistral-7b,739.2,0.17153,True
233,medium,409,round_robin,azure,mistral-7b,739.2,0.17153,True
233,medium,409,predictive,azure,mistral-7b,739.2,0.17153,True
234,short,17,static_aws,aws,mistral-7b,843.6,0.02276,True
234,short,17,static_azure,azure,mistral-7b,739.2,0.02192,True
234,short,17,round_robin,aws,mistral-7b,843.6,0.02276,True
234,short,17,predictive,azure,mistral-7b,739.2,0.02192,True
235,medium,142,static_aws,aws,mistral-7b,843.6,0.11542,True
235,medium,142,static_azure,azure,mistral-7b,739.2,0.11119,True
235,medium,142,round_robin,azure,mistral-7b,739.2,0.11119,True
235,medium,142,predictive,azure,mistral-7b,739.2,0.11119,True
236,short,21,static_aws,aws,mistral-7b,843.6,0.02369,True
236,short,21,static_azure,azure,mistral-7b,739.2,0.02283,True
236,short,21,round_robin,aws,mistral-7b,843.6,0.02369,True
236,short,21,predictive,azure,mistral-7b,739.2,0.02283,True
237,medium,117,static_aws,aws,mistral-7b,843.6,0.10956,True
237,medium,117,static_azure,azure,mistral-7b,739.2,0.10554,True
237,medium,117,round_robin,azure,mistral-7b,739.2,0.10554,True
237,medium,117,predictive,azure,mistral-7b,739.2,0.10554,True
238,short,40,static_aws,aws,mistral-7b,843.6,0.02815,True
238,short,40,static_azure,azure,mistral-7b,739.2,0.02712,True
238,short,40,round_robin,aws,mistral-7b,843.6,0.02815,True
238,short,40,predictive,azure,mistral-7b,739.2,0.02712,True
239,short,22,static_aws,aws,mistral-7b,843.6,0.02393,True
239,short,22,static_azure,azure,mistral-7b,739.2,0.02305,True
239,short,22,round_robin,azure,mistral-7b,739.2,0.02305,True
239,short,22,predictive,azure,mistral-7b,739.2,0.02305,True
240,medium,132,static_aws,aws,mistral-7b,843.6,0.11308,True
240,medium,132,static_azure,azure,mistral-7b,739.2,0.10893,True
240,medium,132,round_robin,aws,mistral-7b,843.6,0.11308,True
240,medium,132,predictive,azure,mistral-7b,739.2,0.10893,True
241,short,19,static_aws,aws,mistral-7b,843.6,0.02323,True
241,short,19,static_azure,azure,mistral-7b,739.2,0.02237,True
241,short,19,round_robin,azure,mistral-7b,739.2,0.02237,True
241,short,19,predictive,azure,mistral-7b,739.2,0.02237,True
242,short,12,static_aws,aws,mistral-7b,843.6,0.02158,True
242,short,12,static_azure,azure,mistral-7b,739.2,0.02079,True
242,short,12,round_robin,aws,mistral-7b,843.6,0.02158,True
242,short,12,predictive,azure,mistral-7b,739.2,0.02079,True
243,short,10,static_aws,aws,mistral-7b,843.6,0.02111,True
243,short,10,static_azure,azure,mistral-7b,739.2,0.02034,True
243,short,10,round_robin,azure,mistral-7b,739.2,0.02034,True
243,short,10,predictive,azure,mistral-7b,739.2,0.02034,True
244,short,25,static_aws,aws,mistral-7b,843.6,0.02463,True
244,short,25,static_azure,azure,mistral-7b,739.2,0.02373,True
244,short,25,round_robin,aws,mistral-7b,843.6,0.02463,True
244,short,25,predictive,azure,mistral-7b,739.2,0.02373,True
245,short,80,static_aws,aws,mistral-7b,843.6,0.03754,True
245,short,80,static_azure,azure,mistral-7b,739.2,0.03616,True
245,short,80,round_robin,azure,mistral-7b,739.2,0.03616,True
245,short,80,predictive,azure,mistral-7b,739.2,0.03616,True
246,short,43,static_aws,aws,mistral-7b,843.6,0.02886,True
246,short,43,static_azure,azure,mistral-7b,739.2,0.0278,True
246,short,43,round_robin,aws,mistral-7b,843.6,0.02886,True
246,short,43,predictive,azure,mistral-7b,739.2,0.0278,True
247,medium,297,static_aws,aws,mistral-7b,843.6,0.15179,True
247,medium,297,static_azure,azure,mistral-7b,739.2,0.14622,True
247,medium,297,round_robin,azure,mistral-7b,739.2,0.14622,True
247,medium,297,predictive,azure,mistral-7b,739.2,0.14622,True
248,short,21,static_aws,aws,mistral-7b,843.6,0.02369,True
248,short,21,static_azure,azure,mistral-7b,739.2,0.02283,True
248,short,21,round_robin,aws,mistral-7b,843.6,0.02369,True
248,short,21,predictive,azure,mistral-7b,739.2,0.02283,True
249,short,16,static_aws,aws,mistral-7b,843.6,0.02252,True
249,short,16,static_azure,azure,mistral-7b,739.2,0.0217,True
249,short,16,round_robin,azure,mistral-7b,739.2,0.0217,True
249,short,16,predictive,azure,mistral-7b,739.2,0.0217,True
250,short,11,static_aws,aws,mistral-7b,956.3,0.01691,True
250,short,11,static_azure,azure,mistral-7b,847.7,0.02015,True
250,short,11,round_robin,aws,mistral-7b,956.3,0.01691,True
250,short,11,predictive,azure,mistral-7b,847.7,0.02015,True
251,medium,467,static_aws,aws,mistral-7b,956.3,0.1518,True
251,medium,467,static_azure,azure,mistral-7b,847.7,0.18088,True
251,medium,467,round_robin,azure,mistral-7b,847.7,0.18088,True
251,medium,467,predictive,azure,mistral-7b,847.7,0.18088,True
252,medium,266,static_aws,aws,mistral-7b,956.3,0.11445,True
252,medium,266,static_azure,azure,mistral-7b,847.7,0.13638,True
252,medium,266,round_robin,aws,mistral-7b,956.3,0.11445,True
252,medium,266,predictive,azure,mistral-7b,847.7,0.13638,True
253,short,80,static_aws,aws,mistral-7b,956.3,0.02973,True
253,short,80,static_azure,azure,mistral-7b,847.7,0.03542,True
253,short,80,round_robin,azure,mistral-7b,847.7,0.03542,True
253,short,80,predictive,azure,mistral-7b,847.7,0.03542,True
254,medium,486,static_aws,aws,mistral-7b,956.3,0.15533,True
254,medium,486,static_azure,azure,mistral-7b,847.7,0.18509,True
254,medium,486,round_robin,aws,mistral-7b,956.3,0.15533,True
254,medium,486,predictive,azure,mistral-7b,847.7,0.18509,True
255,short,63,static_aws,aws,mistral-7b,956.3,0.02657,True
255,short,63,static_azure,azure,mistral-7b,847.7,0.03166,True
255,short,63,round_robin,azure,mistral-7b,847.7,0.03166,True
255,short,63,predictive,azure,mistral-7b,847.7,0.03166,True
256,medium,178,static_aws,aws,mistral-7b,956.3,0.0981,True
256,medium,178,static_azure,azure,mistral-7b,847.7,0.1169,True
256,medium,178,round_robin,aws,mistral-7b,956.3,0.0981,True
256,medium,178,predictive,azure,mistral-7b,847.7,0.1169,True
257,short,93,static_aws,aws,mistral-7b,956.3,0.03214,True
257,short,93,static_azure,azure,mistral-7b,847.7,0.0383,True
257,short,93,round_robin,azure,mistral-7b,847.7,0.0383,True
257,short,93,predictive,azure,mistral-7b,847.7,0.0383,True
258,short,23,static_aws,aws,mistral-7b,956.3,0.01914,True
258,short,23,static_azure,azure,mistral-7b,847.7,0.0228,True
258,short,23,round_robin,aws,mistral-7b,956.3,0.01914,True
258,short,23,predictive,azure,mistral-7b,847.7,0.0228,True
259,medium,144,static_aws,aws,mistral-7b,956.3,0.09179,True
259,medium,144,static_azure,azure,mistral-7b,847.7,0.10937,True
259,medium,144,round_robin,azure,mistral-7b,847.7,0.10937,True
259,medium,144,predictive,azure,mistral-7b,847.7,0.10937,True
260,short,19,static_aws,aws,mistral-7b,956.3,0.01839,True
260,short,19,static_azure,azure,mistral-7b,847.7,0.02192,True
260,short,19,round_robin,aws,mistral-7b,956.3,0.01839,True
260,short,19,predictive,azure,mistral-7b,847.7,0.02192,True
261,medium,135,static_aws,aws,mistral-7b,956.3,0.09011,True
261,medium,135,static_azure,azure,mistral-7b,847.7,0.10738,True
261,medium,135,round_robin,azure,mistral-7b,847.7,0.10738,True
261,medium,135,predictive,azure,mistral-7b,847.7,0.10738,True
262,short,23,static_aws,aws,mistral-7b,956.3,0.01914,True
262,short,23,static_azure,azure,mistral-7b,847.7,0.0228,True
262,short,23,round_robin,aws,mistral-7b,956.3,0.01914,True
262,short,23,predictive,azure,mistral-7b,847.7,0.0228,True
263,medium,129,static_aws,aws,mistral-7b,956.3,0.089,True
263,medium,129,static_azure,azure,mistral-7b,847.7,0.10605,True
263,medium,129,round_robin,azure,mistral-7b,847.7,0.10605,True
263,medium,129,predictive,azure,mistral-7b,847.7,0.10605,True
264,short,37,static_aws,aws,mistral-7b,956.3,0.02174,True
264,short,37,static_azure,azure,mistral-7b,847.7,0.0259,True
264,short,37,round_robin,aws,mistral-7b,956.3,0.02174,True
264,short,37,predictive,azure,mistral-7b,847.7,0.0259,True
265,medium,103,static_aws,aws,mistral-7b,956.3,0.08417,True
265,medium,103,static_azure,azure,mistral-7b,847.7,0.10029,True
265,medium,103,round_robin,azure,mistral-7b,847.7,0.10029,True
265,medium,103,predictive,azure,mistral-7b,847.7,0.10029,True
266,medium,149,static_aws,aws,mistral-7b,956.3,0.09271,True
266,medium,149,static_azure,azure,mistral-7b,847.7,0.11048,True
266,medium,149,round_robin,aws,mistral-7b,956.3,0.09271,True
266,medium,149,predictive,azure,mistral-7b,847.7,0.11048,True
267,medium,169,static_aws,aws,mistral-7b,956.3,0.09643,True
267,medium,169,static_azure,azure,mistral-7b,847.7,0.11491,True
267,medium,169,round_robin,azure,mistral-7b,847.7,0.11491,True
267,medium,169,predictive,azure,mistral-7b,847.7,0.11491,True
268,medium,155,static_aws,aws,mistral-7b,956.3,0.09383,True
268,medium,155,static_azure,azure,mistral-7b,847.7,0.11181,True
268,medium,155,round_robin,aws,mistral-7b,956.3,0.09383,True
268,medium,155,predictive,azure,mistral-7b,847.7,0.11181,True
269,short,12,static_aws,aws,mistral-7b,956.3,0.01709,True
269,short,12,static_azure,azure,mistral-7b,847.7,0.02037,True
269,short,12,round_robin,azure,mistral-7b,847.7,0.02037,True
269,short,12,predictive,azure,mistral-7b,847.7,0.02037,True
270,short,13,static_aws,aws,mistral-7b,956.3,0.01728,True
270,short,13,static_azure,azure,mistral-7b,847.7,0.02059,True
270,short,13,round_robin,aws,mistral-7b,956.3,0.01728,True
270,short,13,predictive,azure,mistral-7b,847.7,0.02059,True
271,medium,248,static_aws,aws,mistral-7b,956.3,0.11111,True
271,medium,248,static_azure,azure,mistral-7b,847.7,0.1324,True
271,medium,248,round_robin,azure,mistral-7b,847.7,0.1324,True
271,medium,248,predictive,azure,mistral-7b,847.7,0.1324,True
272,short,13,static_aws,aws,mistral-7b,956.3,0.01728,True
272,short,13,static_azure,azure,mistral-7b,847.7,0.02059,True
272,short,13,round_robin,aws,mistral-7b,956.3,0.01728,True
272,short,13,predictive,azure,mistral-7b,847.7,0.02059,True
273,medium,273,static_aws,aws,mistral-7b,956.3,0.11575,True
273,medium,273,static_azure,azure,mistral-7b,847.7,0.13793,True
273,medium,273,round_robin,azure,mistral-7b,847.7,0.13793,True
273,medium,273,predictive,azure,mistral-7b,847.7,0.13793,True
274,short,13,static_aws,aws,mistral-7b,956.3,0.01728,True
274,short,13,static_azure,azure,mistral-7b,847.7,0.02059,True
274,short,13,round_robin,aws,mistral-7b,956.3,0.01728,True
274,short,13,predictive,azure,mistral-7b,847.7,0.02059,True
275,short,15,static_aws,aws,mistral-7b,956.3,0.01765,True
275,short,15,static_azure,azure,mistral-7b,847.7,0.02103,True
275,short,15,round_robin,azure,mistral-7b,847.7,0.02103,True
275,short,15,predictive,azure,mistral-7b,847.7,0.02103,True
276,medium,123,static_aws,aws,mistral-7b,956.3,0.08788,True
276,medium,123,static_azure,azure,mistral-7b,847.7,0.10472,True
276,medium,123,round_robin,aws,mistral-7b,956.3,0.08788,True
276,medium,123,predictive,azure,mistral-7b,847.7,0.10472,True
277,short,10,static_aws,aws,mistral-7b,956.3,0.01672,True
277,short,10,static_azure,azure,mistral-7b,847.7,0.01993,True
277,short,10,round_robin,azure,mistral-7b,847.7,0.01993,True
277,short,10,predictive,azure,mistral-7b,847.7,0.01993,True
278,medium,193,static_aws,aws,mistral-7b,956.3,0.10089,True
278,medium,193,static_azure,azure,mistral-7b,847.7,0.12022,True
278,medium,193,round_robin,aws,mistral-7b,956.3,0.10089,True
278,medium,193,predictive,azure,mistral-7b,847.7,0.12022,True
279,medium,183,static_aws,aws,mistral-7b,956.3,0.09903,True
279,medium,183,static_azure,azure,mistral-7b,847.7,0.11801,True
279,medium,183,round_robin,azure,mistral-7b,847.7,0.11801,True
279,medium,183,predictive,azure,mistral-7b,847.7,0.11801,True
280,short,18,static_aws,aws,mistral-7b,956.3,0.01821,True
280,short,18,static_azure,azure,mistral-7b,847.7,0.0217,True
280,short,18,round_robin,aws,mistral-7b,956.3,0.01821,True
280,short,18,predictive,azure,mistral-7b,847.7,0.0217,True
281,short,91,static_aws,aws,mistral-7b,956.3,0.03177,True
281,short,91,static_azure,azure,mistral-7b,847.7,0.03786,True
281,short,91,round_robin,azure,mistral-7b,847.7,0.03786,True
281,short,91,predictive,azure,mistral-7b,847.7,0.03786,True
282,medium,272,static_aws,aws,mistral-7b,956.3,0.11557,True
282,medium,272,static_azure,azure,mistral-7b,847.7,0.13771,True
282,medium,272,round_robin,aws,mistral-7b,956.3,0.11557,True
282,medium,272,predictive,azure,mistral-7b,847.7,0.13771,True
283,medium,137,static_aws,aws,mistral-7b,956.3,0.09048,True
283,medium,137,static_azure,azure,mistral-7b,847.7,0.10782,True
283,medium,137,round_robin,azure,mistral-7b,847.7,0.10782,True
283,medium,137,predictive,azure,mistral-7b,847.7,0.10782,True
284,medium,143,static_aws,aws,mistral-7b,956.3,0.0916,True
284,medium,143,static_azure,azure,mistral-7b,847.7,0.10915,True
284,medium,143,round_robin,aws,mistral-7b,956.3,0.0916,True
284,medium,143,predictive,azure,mistral-7b,847.7,0.10915,True
285,medium,124,static_aws,aws,mistral-7b,956.3,0.08807,True
285,medium,124,static_azure,azure,mistral-7b,847.7,0.10494,True
285,medium,124,round_robin,azure,mistral-7b,847.7,0.10494,True
285,medium,124,predictive,azure,mistral-7b,847.7,0.10494,True
286,medium,110,static_aws,aws,mistral-7b,956.3,0.08547,True
286,medium,110,static_azure,azure,mistral-7b,847.7,0.10184,True
286,medium,110,round_robin,aws,mistral-7b,956.3,0.08547,True
286,medium,110,predictive,azure,mistral-7b,847.7,0.10184,True
287,short,42,static_aws,aws,mistral-7b,956.3,0.02267,True
287,short,42,static_azure,azure,mistral-7b,847.7,0.02701,True
287,short,42,round_robin,azure,mistral-7b,847.7,0.02701,True
287,short,42,predictive,azure,mistral-7b,847.7,0.02701,True
288,medium,249,static_aws,aws,mistral-7b,956.3,0.11129,True
288,medium,249,static_azure,azure,mistral-7b,847.7,0.13262,True
288,medium,249,round_robin,aws,mistral-7b,956.3,0.11129,True
288,medium,249,predictive,azure,mistral-7b,847.7,0.13262,True
289,short,22,static_aws,aws,mistral-7b,956.3,0.01895,True
289,short,22,static_azure,azure,mistral-7b,847.7,0.02258,True
289,short,22,round_robin,azure,mistral-7b,847.7,0.02258,True
289,short,22,predictive,azure,mistral-7b,847.7,0.02258,True
290,short,83,static_aws,aws,mistral-7b,956.3,0.03029,True
290,short,83,static_azure,azure,mistral-7b,847.7,0.03609,True
290,short,83,round_robin,aws,mistral-7b,956.3,0.03029,True
290,short,83,predictive,azure,mistral-7b,847.7,0.03609,True
291,short,21,static_aws,aws,mistral-7b,956.3,0.01877,True
291,short,21,static_azure,azure,mistral-7b,847.7,0.02236,True
291,short,21,round_robin,azure,mistral-7b,847.7,0.02236,True
291,short,21,predictive,azure,mistral-7b,847.7,0.02236,True
292,medium,107,static_aws,aws,mistral-7b,956.3,0.08491,True
292,medium,107,static_azure,azure,mistral-7b,847.7,0.10118,True
292,medium,107,round_robin,aws,mistral-7b,956.3,0.08491,True
292,medium,107,predictive,azure,mistral-7b,847.7,0.10118,True
293,medium,145,static_aws,aws,mistral-7b,956.3,0.09197,True
293,medium,145,static_azure,azure,mistral-7b,847.7,0.10959,True
293,medium,145,round_robin,azure,mistral-7b,847.7,0.10959,True
293,medium,145,predictive,azure,mistral-7b,847.7,0.10959,True
294,short,51,static_aws,aws,mistral-7b,956.3,0.02434,True
294,short,51,static_azure,azure,mistral-7b,847.7,0.029,True
294,short,51,round_robin,aws,mistral-7b,956.3,0.02434,True
294,short,51,predictive,azure,mistral-7b,847.7,0.029,True
295,short,60,static_aws,aws,mistral-7b,956.3,0.02601,True
295,short,60,static_azure,azure,mistral-7b,847.7,0.031,True
295,short,60,round_robin,azure,mistral-7b,847.7,0.031,True
295,short,60,predictive,azure,mistral-7b,847.7,0.031,True
296,medium,401,static_aws,aws,mistral-7b,956.3,0.13954,True
296,medium,401,static_azure,azure,mistral-7b,847.7,0.16627,True
296,medium,401,round_robin,aws,mistral-7b,956.3,0.13954,True
296,medium,401,predictive,azure,mistral-7b,847.7,0.16627,True
297,medium,102,static_aws,aws,mistral-7b,956.3,0.08398,True
297,medium,102,static_azure,azure,mistral-7b,847.7,0.10007,True
297,medium,102,round_robin,azure,mistral-7b,847.7,0.10007,True
297,medium,102,predictive,azure,mistral-7b,847.7,0.10007,True
298,short,14,static_aws,aws,mistral-7b,956.3,0.01747,True
298,short,14,static_azure,azure,mistral-7b,847.7,0.02081,True
298,short,14,round_robin,aws,mistral-7b,956.3,0.01747,True
298,short,14,predictive,azure,mistral-7b,847.7,0.02081,True
299,short,35,static_aws,aws,mistral-7b,956.3,0.02137,True
299,short,35,static_azure,azure,mistral-7b,847.7,0.02546,True
299,short,35,round_robin,azure,mistral-7b,847.7,0.02546,True
299,short,35,predictive,azure,mistral-7b,847.7,0.02546,True
300,short,11,static_aws,aws,mistral-7b,1006.4,0.01564,True
300,short,11,static_azure,azure,mistral-7b,815.6,0.02049,True
300,short,11,round_robin,aws,mistral-7b,1006.4,0.01564,True
300,short,11,predictive,azure,mistral-7b,815.6,0.02049,True
301,short,28,static_aws,aws,mistral-7b,1006.4,0.01857,True
301,short,28,static_azure,azure,mistral-7b,815.6,0.02432,True
301,short,28,round_robin,azure,mistral-7b,815.6,0.02432,True
301,short,28,predictive,azure,mistral-7b,815.6,0.02432,True
302,medium,160,static_aws,aws,mistral-7b,1006.4,0.08767,True
302,medium,160,static_azure,azure,mistral-7b,815.6,0.11485,True
302,medium,160,round_robin,aws,mistral-7b,1006.4,0.08767,True
302,medium,160,predictive,azure,mistral-7b,815.6,0.11485,True
303,medium,252,static_aws,aws,mistral-7b,1006.4,0.10348,True
303,medium,252,static_azure,azure,mistral-7b,815.6,0.13557,True
303,medium,252,round_robin,azure,mistral-7b,815.6,0.13557,True
303,medium,252,predictive,azure,mistral-7b,815.6,0.13557,True
304,short,10,static_aws,aws,mistral-7b,1006.4,0.01547,True
304,short,10,static_azure,azure,mistral-7b,815.6,0.02027,True
304,short,10,round_robin,aws,mistral-7b,1006.4,0.01547,True
304,short,10,predictive,azure,mistral-7b,815.6,0.02027,True
305,medium,320,static_aws,aws,mistral-7b,1006.4,0.11517,True
305,medium,320,static_azure,azure,mistral-7b,815.6,0.15088,True
305,medium,320,round_robin,azure,mistral-7b,815.6,0.15088,True
305,medium,320,predictive,azure,mistral-7b,815.6,0.15088,True
306,short,10,static_aws,aws,mistral-7b,1006.4,0.01547,True
306,short,10,static_azure,azure,mistral-7b,815.6,0.02027,True
306,short,10,round_robin,aws,mistral-7b,1006.4,0.01547,True
306,short,10,predictive,azure,mistral-7b,815.6,0.02027,True
307,medium,132,static_aws,aws,mistral-7b,1006.4,0.08286,True
307,medium,132,static_azure,azure,mistral-7b,815.6,0.10855,True
307,medium,132,round_robin,azure,mistral-7b,815.6,0.10855,True
307,medium,132,predictive,azure,mistral-7b,815.6,0.10855,True
308,short,28,static_aws,aws,mistral-7b,1006.4,0.01857,True
308,short,28,static_azure,azure,mistral-7b,815.6,0.02432,True
308,short,28,round_robin,aws,mistral-7b,1006.4,0.01857,True
308,short,28,predictive,azure,mistral-7b,815.6,0.02432,True
309,medium,260,static_aws,aws,mistral-7b,1006.4,0.10486,True
309,medium,260,static_azure,azure,mistral-7b,815.6,0.13737,True
309,medium,260,round_robin,azure,mistral-7b,815.6,0.13737,True
309,medium,260,predictive,azure,mistral-7b,815.6,0.13737,True
310,medium,355,static_aws,aws,mistral-7b,1006.4,0.12119,True
310,medium,355,static_azure,azure,mistral-7b,815.6,0.15877,True
310,medium,355,round_robin,aws,mistral-7b,1006.4,0.12119,True
310,medium,355,predictive,azure,mistral-7b,815.6,0.15877,True
311,short,13,static_aws,aws,mistral-7b,1006.4,0.01599,True
311,short,13,static_azure,azure,mistral-7b,815.6,0.02094,True
311,short,13,round_robin,azure,mistral-7b,815.6,0.02094,True
311,short,13,predictive,azure,mistral-7b,815.6,0.02094,True
312,short,15,static_aws,aws,mistral-7b,1006.4,0.01633,True
312,short,15,static_azure,azure,mistral-7b,815.6,0.02139,True
312,short,15,round_robin,aws,mistral-7b,1006.4,0.01633,True
312,short,15,predictive,azure,mistral-7b,815.6,0.02139,True
313,medium,127,static_aws,aws,mistral-7b,1006.4,0.082,True
313,medium,127,static_azure,azure,mistral-7b,815.6,0.10742,True
313,medium,127,round_robin,azure,mistral-7b,815.6,0.10742,True
313,medium,127,predictive,azure,mistral-7b,815.6,0.10742,True
314,medium,139,static_aws,aws,mistral-7b,1006.4,0.08406,True
314,medium,139,static_azure,azure,mistral-7b,815.6,0.11012,True
314,medium,139,round_robin,aws,mistral-7b,1006.4,0.08406,True
314,medium,139,predictive,azure,mistral-7b,815.6,0.11012,True
315,medium,101,static_aws,aws,mistral-7b,1006.4,0.07753,True
315,medium,101,static_azure,azure,mistral-7b,815.6,0.10157,True
315,medium,101,round_robin,azure,mistral-7b,815.6,0.10157,True
315,medium,101,predictive,azure,mistral-7b,815.6,0.10157,True
316,medium,178,static_aws,aws,mistral-7b,1006.4,0.09076,True
316,medium,178,static_azure,azure,mistral-7b,815.6,0.11891,True
316,medium,178,round_robin,aws,mistral-7b,1006.4,0.09076,True
316,medium,178,predictive,azure,mistral-7b,815.6,0.11891,True
317,short,24,static_aws,aws,mistral-7b,1006.4,0.01788,True
317,short,24,static_azure,azure,mistral-7b,815.6,0.02342,True
317,short,24,round_robin,azure,mistral-7b,815.6,0.02342,True
317,short,24,predictive,azure,mistral-7b,815.6,0.02342,True
318,short,36,static_aws,aws,mistral-7b,1006.4,0.01994,True
318,short,36,static_azure,azure,mistral-7b,815.6,0.02612,True
318,short,36,round_robin,aws,mistral-7b,1006.4,0.01994,True
318,short,36,predictive,azure,mistral-7b,815.6,0.02612,True
319,medium,457,static_aws,aws,mistral-7b,1006.4,0.13872,True
319,medium,457,static_azure,azure,mistral-7b,815.6,0.18174,True
319,medium,457,round_robin,azure,mistral-7b,815.6,0.18174,True
319,medium,457,predictive,azure,mistral-7b,815.6,0.18174,True
320,short,30,static_aws,aws,mistral-7b,1006.4,0.01891,True
320,short,30,static_azure,azure,mistral-7b,815.6,0.02477,True
320,short,30,round_robin,aws,mistral-7b,1006.4,0.01891,True
320,short,30,predictive,azure,mistral-7b,815.6,0.02477,True
321,medium,102,static_aws,aws,mistral-7b,1006.4,0.0777,True
321,medium,102,static_azure,azure,mistral-7b,815.6,0.10179,True
321,medium,102,round_robin,azure,mistral-7b,815.6,0.10179,True
321,medium,102,predictive,azure,mistral-7b,815.6,0.10179,True
322,medium,106,static_aws,aws,mistral-7b,1006.4,0.07839,True
322,medium,106,static_azure,azure,mistral-7b,815.6,0.10269,True
322,medium,106,round_robin,aws,mistral-7b,1006.4,0.07839,True
322,medium,106,predictive,azure,mistral-7b,815.6,0.10269,True
323,short,21,static_aws,aws,mistral-7b,1006.4,0.01736,True
323,short,21,static_azure,azure,mistral-7b,815.6,0.02275,True
